Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;UF;Município;Código Subtítulo;Nome Subtítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Autor Emenda;Nome Autor Emenda;Código Categoria Econômica;Nome Categoria Econômica;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;0;NAO ATRIBUIDO;MG;;20040031;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;4735,24;285538,87;287274,02;0;0;0
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158415;INST FED SUDESTE DE MG/CAMPUS MURIAE;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RG0031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;585,96;585,86;0;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;13;Obrigações Patronais;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;0;35478,31;35478,31;0;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180073;SEC. NAC. ESP., EDUCACAO, LAZER E INC. SOCIAL;;;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01628E+11;GABRIEL GUIMARAES / EMENDA 13;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;20750;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158377;INST.FED.DO NORTE DE MG/CAMPUS SALINAS;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RG;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RG0031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0;0;0;0;4887,71;20630,28
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153283;FACULDADE DE CIENCIAS ECONOMICAS/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;-212,4;0;0;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158437;INST.FED.DO NORTE DE MG/CAMPUS MONTES CLAROS;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;0;FOMENTO AS ACOES DE PESQUISA, EXTENSAO E INOVACAO NAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;2826;0;0;0;0;0
2022/12;48000;MINISTERIO GESTAO E INOVACAO EM SERVICO PUB.;20202;Fundação Escola Nacional de Administração Pública;114702;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;11401;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;26260;UNIVERSIDADE FEDERAL DE ALFENAS;12;Educação;128;Formação de recursos humanos;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;4572;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;NAO ATRIBUIDO;MG;;45720031;CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;35,43;35,43;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;155678;INST.FED.MINAS GERAIS/CAMPUS BETIM;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0;800,08;600;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;91;Sentenças Judiciais;90;Reserva de Contingência;27381,43;27381,43;30103,3;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;0;NAO ATRIBUIDO;MG;;20040031;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;202501,73;248902,65;251116,28;0;0;0
2022/12;26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;150233;HOSPITAL DE CLINICAS DA UFU;15260;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26396;HOSP.DAS CLINICAS DA UNIV.FED.DE UBERLANDIA;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;8;Outros Benefícios Assistenciais do servidor e;90;Reserva de Contingência;0;1318,5;0;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158513;INST.FED. MINAS GERAIS/CAMPUS FORMIGA;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;7400,56;14382,59;41899,1;0;0;679
2022/12;26000;Ministério da Educação;26277;Universidade Federal de Ouro Preto;154046;UNIVERSIDADE FEDERAL DE OURO PRETO;15263;UNIVERSIDADE FEDERAL DE OURO PRETO;26101;MINISTERIO DA EDUCACAO;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02039E+11;AUREA CAROLINA / EMENDA 6;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;0;0;0;0;4000
2022/12;26000;Ministério da Educação;26260;Universidade Federal de Alfenas;153028;UNIVERSIDADE FEDERAL DE ALFENAS;15248;UNIVERSIDADE FEDERAL DE ALFENAS;26101;MINISTERIO DA EDUCACAO;12;Educação;364;Ensino superior;2080;EDUCACAO DE QUALIDADE PARA TODOS;15R3;APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;EBPM;EMENDA DE BANCADA - ANEXO PRIORIDADES E METAS;0;TRAVESSIAS;MG;;15R30031;APOIO A CONSOLIDACAO, REESTRUTURACAO  - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01971E+11;BANCADA DE MINAS GERAIS / EMENDA 10;4;DESPESAS DE CAPITAL;4;Investimentos;51;Obras e Instalações;90;Reserva de Contingência;0;0;0;0;219591,27;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;155678;INST.FED.MINAS GERAIS/CAMPUS BETIM;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;14;Diárias - Civil;90;Reserva de Contingência;-1927,42;0;1302,33;0;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180002;DEPARTAMENTO DE GESTAO INTERNA;1;TESOURO NACIONAL;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01728E+11;PADRE JOAO / EMENDA 11;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;-9056,25;0;0
2022/12;53000;Ministério do Desenvolvimento Regional;53000;Ministério do Desenvolvimento Regional - Unidades com vínculo direto;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;1;TESOURO NACIONAL;53101;MINISTERIO DO DESENVOLVIMENTO REGIONAL;15;Urbanismo;451;infra-estrutura urbana;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;1D73;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;0;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;1D730031;APOIO A POLITICA NACIONAL DE DESENVOL - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02137E+11;MARCELO ARO / EMENDA 10;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;40;Transferências a Municípios;0;0;0;0;0;238856
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;0;FOMENTO AS ACOES DE PESQUISA, EXTENSAO E INOVACAO NAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;-100;17381,02;2842,05;0;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180002;DEPARTAMENTO DE GESTAO INTERNA;1;TESOURO NACIONAL;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01628E+11;LUIS TIBE / EMENDA 10;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;-12500;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;301;Atenção básica;5019;ATENCAO PRIMARIA A SAUDE;2,00E+89;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0;TRAVESSIAS;MG;;2E890031;INCREMENTO TEMPORARIO AO CUSTEIO DOS  - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02214E+11;PATRUS ANANIAS / EMENDA 17;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;41;TRANSFERENCIAS A MUNICIPIOS - FUNDO A FUNDO;4744119;0;0;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8535;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;85350031;ESTRUTURACAO DE UNIDADES DE ATENCAO E - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01837E+11;LAUDIVIO CARVALHO / EMENDA 10;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;30132;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;1567345,83;68453,99;195893,38;0;0;0
2022/12;26000;Ministério da Educação;26261;Universidade Federal de Itajubá;153030;UNIVERSIDADE FEDERAL DE ITAJUBA;15249;UNIVERSIDADE FEDERAL DE ITAJUBA;26261;UNIVERSIDADE FEDERAL DE ITAJUBA - MG;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;NAO ATRIBUIDO;MG;;82820031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;6589,91;0;102800,19;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;159003;INST.FED.TRIANG.MINEIRO/CAMPUS PATOS DE MINAS;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;0;0,3;0,3;0;0,41;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;49;Auxílio-Transporte;90;Reserva de Contingência;106562,09;75261,85;76570,44;0;0;0
